province,projection_scenario,timepoint,N,prop_male
CA,LG,2055-01-01T00:00:00Z,363800,0.5120945574491479
CA,LG,2056-01-01T00:00:00Z,362000,0.5121546961325967
CA,LG,2057-01-01T00:00:00Z,360300,0.5120732722731057
CA,LG,2058-01-01T00:00:00Z,358900,0.5121203677904709
CA,LG,2059-01-01T00:00:00Z,357700,0.5121610287950796
CA,LG,2060-01-01T00:00:00Z,356800,0.5120515695067265
CA,LG,2061-01-01T00:00:00Z,356200,0.5120718697361033
CA,LG,2062-01-01T00:00:00Z,355900,0.5122225344197808
CA,LG,2063-01-01T00:00:00Z,355900,0.5119415566170272
CA,LG,2064-01-01T00:00:00Z,356100,0.5122156697556866
CA,LG,2065-01-01T00:00:00Z,356600,0.5120583286595626
CA,LG,2066-01-01T00:00:00Z,357300,0.5121746431570109
CA,LG,2067-01-01T00:00:00Z,358300,0.512140664247837
CA,LG,2068-01-01T00:00:00Z,359400,0.5122426265998887
CA,M1,2022-01-01T00:00:00Z,362400,0.5121412803532008
CA,M1,2023-01-01T00:00:00Z,367000,0.5119891008174386
CA,M1,2024-01-01T00:00:00Z,371700,0.5119720204465967
CA,M1,2025-01-01T00:00:00Z,376500,0.5120849933598938
CA,M1,2026-01-01T00:00:00Z,381500,0.5119266055045871
CA,M1,2027-01-01T00:00:00Z,386400,0.5121635610766045
CA,M1,2028-01-01T00:00:00Z,391300,0.5121390237669308
CA,M1,2029-01-01T00:00:00Z,396100,0.5119919212320121
CA,M1,2030-01-01T00:00:00Z,400800,0.5122255489021956
CA,M1,2031-01-01T00:00:00Z,405600,0.5120808678500987
CA,M1,2032-01-01T00:00:00Z,410300,0.5120643431635389
CA,M1,2033-01-01T00:00:00Z,415200,0.5120423892100193
CA,M1,2034-01-01T00:00:00Z,420400,0.5121313035204567
CA,M1,2035-01-01T00:00:00Z,426000,0.5122065727699531
CA,M1,2036-01-01T00:00:00Z,432000,0.5120370370370371
CA,M1,2037-01-01T00:00:00Z,438400,0.5120894160583942
CA,M1,2038-01-01T00:00:00Z,445200,0.5121293800539084
CA,M1,2039-01-01T00:00:00Z,452200,0.5121627598407784
CA,M1,2040-01-01T00:00:00Z,459400,0.5119721375707444
CA,M1,2041-01-01T00:00:00Z,466700,0.5121062781229913
CA,M1,2042-01-01T00:00:00Z,473900,0.5121333614686643
CA,M1,2043-01-01T00:00:00Z,481100,0.5121596341716899
CA,M1,2044-01-01T00:00:00Z,482700,0.512119328775637
CA,M1,2045-01-01T00:00:00Z,484100,0.5120842801074158
CA,M1,2046-01-01T00:00:00Z,485300,0.512054399340614
CA,M1,2047-01-01T00:00:00Z,486300,0.5120296113510179
CA,M1,2048-01-01T00:00:00Z,487100,0.5122151508930405
CA,M1,2049-01-01T00:00:00Z,487900,0.511990161918426
CA,M1,2050-01-01T00:00:00Z,488500,0.5121801432958035
CA,M1,2051-01-01T00:00:00Z,489300,0.5119558553034947
CA,M1,2052-01-01T00:00:00Z,490100,0.5121403795143848
CA,M1,2053-01-01T00:00:00Z,491200,0.5120114006514658
CA,M1,2054-01-01T00:00:00Z,492600,0.511977263499797
CA,M1,2055-01-01T00:00:00Z,494300,0.5120372243576775
CA,M1,2056-01-01T00:00:00Z,496300,0.5119887165021156
CA,M1,2057-01-01T00:00:00Z,498700,0.512131542009224
CA,M1,2058-01-01T00:00:00Z,501400,0.5121659353809334
CA,M1,2059-01-01T00:00:00Z,504400,0.5120935765265662
CA,M1,2060-01-01T00:00:00Z,507800,0.5120126033871603
CA,M1,2061-01-01T00:00:00Z,511400,0.5121235823230348
CA,M1,2062-01-01T00:00:00Z,515300,0.5121288569765186
CA,M1,2063-01-01T00:00:00Z,519500,0.5120307988450433
CA,M1,2064-01-01T00:00:00Z,523800,0.5120274914089347
CA,M1,2065-01-01T00:00:00Z,528300,0.5122089721749006
CA,M1,2066-01-01T00:00:00Z,533000,0.5121951219512195
CA,M1,2067-01-01T00:00:00Z,537900,0.5121769845696226
CA,M1,2068-01-01T00:00:00Z,542800,0.5121591746499632
CA,M2,2022-01-01T00:00:00Z,362400,0.5121412803532008
CA,M2,2023-01-01T00:00:00Z,367200,0.5119825708061002
CA,M2,2024-01-01T00:00:00Z,371900,0.5119655821457381
CA,M2,2025-01-01T00:00:00Z,376800,0.5119426751592356
CA,M2,2026-01-01T00:00:00Z,381800,0.5120481927710844
CA,M2,2027-01-01T00:00:00Z,386800,0.5118924508790073
CA,M2,2028-01-01T00:00:00Z,391700,0.5121266275210621
CA,M2,2029-01-01T00:00:00Z,396500,0.5119798234552333
CA,M2,2030-01-01T00:00:00Z,401200,0.5122133599202393
CA,M2,2031-01-01T00:00:00Z,406000,0.5120689655172413
CA,M2,2032-01-01T00:00:00Z,410700,0.5120525931336742
CA,M2,2033-01-01T00:00:00Z,415600,0.5120307988450433
CA,M2,2034-01-01T00:00:00Z,420900,0.5119980993110003
CA,M2,2035-01-01T00:00:00Z,426500,0.5120750293083236
CA,M2,2036-01-01T00:00:00Z,432500,0.5121387283236994
CA,M2,2037-01-01T00:00:00Z,438900,0.5121895648211438
CA,M2,2038-01-01T00:00:00Z,445700,0.5120035898586494
CA,M2,2039-01-01T00:00:00Z,452700,0.5120388778440468
CA,M2,2040-01-01T00:00:00Z,459900,0.5120678408349641
CA,M2,2041-01-01T00:00:00Z,467200,0.511986301369863
CA,M2,2042-01-01T00:00:00Z,474500,0.512118018967334
CA,M2,2043-01-01T00:00:00Z,481700,0.5121444882707079
CA,M2,2044-01-01T00:00:00Z,483300,0.5121042830540037
CA,M2,2045-01-01T00:00:00Z,484700,0.5120693212296266
CA,M2,2046-01-01T00:00:00Z,485900,0.5120395143033546
CA,M2,2047-01-01T00:00:00Z,486900,0.512014787430684
CA,M2,2048-01-01T00:00:00Z,487700,0.5122001230264507
CA,M2,2049-01-01T00:00:00Z,488400,0.512080262080262
CA,M2,2050-01-01T00:00:00Z,489100,0.5121652013903087
CA,M2,2051-01-01T00:00:00Z,489900,0.5119412124923454
CA,M2,2052-01-01T00:00:00Z,490700,0.5121255349500713
CA,M2,2053-01-01T00:00:00Z,491800,0.5119967466449776
CA,M2,2054-01-01T00:00:00Z,493200,0.5121654501216545
CA,M2,2055-01-01T00:00:00Z,494900,0.512022630834512
CA,M2,2056-01-01T00:00:00Z,496900,0.5121754880257597
CA,M2,2057-01-01T00:00:00Z,499300,0.512116963749249
CA,M2,2058-01-01T00:00:00Z,502100,0.5120493925512846
CA,M2,2059-01-01T00:00:00Z,505200,0.5120744259699129
CA,M2,2060-01-01T00:00:00Z,508600,0.5119937082186394
CA,M2,2061-01-01T00:00:00Z,512200,0.5121046466224132
CA,M2,2062-01-01T00:00:00Z,516200,0.5120108485083301
CA,M2,2063-01-01T00:00:00Z,520300,0.512204497405343
CA,M2,2064-01-01T00:00:00Z,524700,0.5121021536115876
CA,M2,2065-01-01T00:00:00Z,529200,0.5120937263794406
CA,M2,2066-01-01T00:00:00Z,534000,0.5119850187265917
CA,M2,2067-01-01T00:00:00Z,538800,0.5120638455827765
CA,M2,2068-01-01T00:00:00Z,543800,0.5121368150055168
CA,M3,2022-01-01T00:00:00Z,362400,0.5121412803532008
CA,M3,2023-01-01T00:00:00Z,367200,0.5119825708061002
CA,M3,2024-01-01T00:00:00Z,371900,0.5119655821457381
CA,M3,2025-01-01T00:00:00Z,376800,0.5119426751592356
CA,M3,2026-01-01T00:00:00Z,381800,0.5120481927710844
CA,M3,2027-01-01T00:00:00Z,386700,0.5120248254460822
CA,M3,2028-01-01T00:00:00Z,391600,0.5120020429009193
CA,M3,2029-01-01T00:00:00Z,396500,0.5119798234552333
CA,M3,2030-01-01T00:00:00Z,401200,0.5119641076769691
CA,M3,2031-01-01T00:00:00Z,406000,0.5120689655172413
CA,M3,2032-01-01T00:00:00Z,410700,0.5120525931336742
CA,M3,2033-01-01T00:00:00Z,415600,0.5120307988450433
CA,M3,2034-01-01T00:00:00Z,420900,0.5119980993110003
CA,M3,2035-01-01T00:00:00Z,426500,0.5120750293083236
CA,M3,2036-01-01T00:00:00Z,432500,0.5121387283236994
CA,M3,2037-01-01T00:00:00Z,438900,0.5121895648211438
CA,M3,2038-01-01T00:00:00Z,445700,0.5120035898586494
CA,M3,2039-01-01T00:00:00Z,452800,0.5119257950530035
CA,M3,2040-01-01T00:00:00Z,460000,0.5119565217391304
CA,M3,2041-01-01T00:00:00Z,467300,0.512090734003852
CA,M3,2042-01-01T00:00:00Z,474500,0.512118018967334
CA,M3,2043-01-01T00:00:00Z,481800,0.5120381901203819
CA,M3,2044-01-01T00:00:00Z,483400,0.5119983450558544
CA,M3,2045-01-01T00:00:00Z,484800,0.511963696369637
CA,M3,2046-01-01T00:00:00Z,486000,0.5121399176954733
CA,M3,2047-01-01T00:00:00Z,487000,0.5121149897330596
CA,M3,2048-01-01T00:00:00Z,487800,0.5120951209512095
CA,M3,2049-01-01T00:00:00Z,488500,0.5121801432958035
CA,M3,2050-01-01T00:00:00Z,489200,0.5120605069501226
CA,M3,2051-01-01T00:00:00Z,489900,0.5121453357828128
CA,M3,2052-01-01T00:00:00Z,490800,0.5120211898940505
CA,M3,2053-01-01T00:00:00Z,491900,0.5120959544622891
CA,M3,2054-01-01T00:00:00Z,493300,0.512061625785526
CA,M3,2055-01-01T00:00:00Z,495000,0.5121212121212121
CA,M3,2056-01-01T00:00:00Z,497000,0.5120724346076458
CA,M3,2057-01-01T00:00:00Z,499400,0.5122146575891069
CA,M3,2058-01-01T00:00:00Z,502200,0.5121465551573079
CA,M3,2059-01-01T00:00:00Z,505300,0.5119730852958638
CA,M3,2060-01-01T00:00:00Z,508700,0.512089640259485
CA,M3,2061-01-01T00:00:00Z,512300,0.5121998828811244
CA,M3,2062-01-01T00:00:00Z,516200,0.5122045718713677
CA,M3,2063-01-01T00:00:00Z,520400,0.5121060722521138
CA,M3,2064-01-01T00:00:00Z,524800,0.5120045731707317
CA,M3,2065-01-01T00:00:00Z,529300,0.5121859059134706
CA,M3,2066-01-01T00:00:00Z,534100,0.5120763901891031
CA,M3,2067-01-01T00:00:00Z,538900,0.5121543885693078
CA,M3,2068-01-01T00:00:00Z,543900,0.5120426548997977
CA,M4,2022-01-01T00:00:00Z,362500,0.512
CA,M4,2023-01-01T00:00:00Z,367200,0.5119825708061002
CA,M4,2024-01-01T00:00:00Z,371900,0.5119655821457381
CA,M4,2025-01-01T00:00:00Z,376800,0.5122080679405521
CA,M4,2026-01-01T00:00:00Z,381800,0.5120481927710844
CA,M4,2027-01-01T00:00:00Z,386800,0.5121509824198552
CA,M4,2028-01-01T00:00:00Z,391700,0.5121266275210621
CA,M4,2029-01-01T00:00:00Z,396600,0.5121028744326778
CA,M4,2030-01-01T00:00:00Z,401300,0.5120857214054323
CA,M4,2031-01-01T00:00:00Z,406100,0.5119428712139867
CA,M4,2032-01-01T00:00:00Z,410800,0.5121713729308666
CA,M4,2033-01-01T00:00:00Z,415700,0.5121481837863844
CA,M4,2034-01-01T00:00:00Z,420900,0.5119980993110003
CA,M4,2035-01-01T00:00:00Z,426500,0.5120750293083236
CA,M4,2036-01-01T00:00:00Z,432600,0.5120203421174295
CA,M4,2037-01-01T00:00:00Z,439000,0.5120728929384966
CA,M4,2038-01-01T00:00:00Z,445700,0.5120035898586494
CA,M4,2039-01-01T00:00:00Z,452700,0.5120388778440468
CA,M4,2040-01-01T00:00:00Z,459900,0.5120678408349641
CA,M4,2041-01-01T00:00:00Z,467200,0.511986301369863
CA,M4,2042-01-01T00:00:00Z,474400,0.5120151770657673
CA,M4,2043-01-01T00:00:00Z,481600,0.5120431893687708
CA,M4,2044-01-01T00:00:00Z,483200,0.5120033112582781
CA,M4,2045-01-01T00:00:00Z,484600,0.5121749896822121
CA,M4,2046-01-01T00:00:00Z,485800,0.5121449156031289
CA,M4,2047-01-01T00:00:00Z,486800,0.5121199671322926
CA,M4,2048-01-01T00:00:00Z,487600,0.5121000820344545
CA,M4,2049-01-01T00:00:00Z,488300,0.5119803399549457
CA,M4,2050-01-01T00:00:00Z,489000,0.5120654396728016
CA,M4,2051-01-01T00:00:00Z,489700,0.5121502960996529
CA,M4,2052-01-01T00:00:00Z,490500,0.5121304791029562
CA,M4,2053-01-01T00:00:00Z,491600,0.5122050447518307
CA,M4,2054-01-01T00:00:00Z,493000,0.5121703853955375
CA,M4,2055-01-01T00:00:00Z,494700,0.5120274914089347
CA,M4,2056-01-01T00:00:00Z,496800,0.5120772946859904
CA,M4,2057-01-01T00:00:00Z,499200,0.5120192307692307
CA,M4,2058-01-01T00:00:00Z,501900,0.5120541940625623
CA,M4,2059-01-01T00:00:00Z,505000,0.5120792079207921
CA,M4,2060-01-01T00:00:00Z,508400,0.5121951219512195
CA,M4,2061-01-01T00:00:00Z,512100,0.5120093731693028
CA,M4,2062-01-01T00:00:00Z,516000,0.5122093023255814
CA,M4,2063-01-01T00:00:00Z,520200,0.5121107266435986
CA,M4,2064-01-01T00:00:00Z,524500,0.5121067683508103
CA,M4,2065-01-01T00:00:00Z,529100,0.5121905121905121
CA,M4,2066-01-01T00:00:00Z,533800,0.5121768452603972
CA,M4,2067-01-01T00:00:00Z,538700,0.5121589010581028
CA,M4,2068-01-01T00:00:00Z,543600,0.5121412803532008
CA,M5,2022-01-01T00:00:00Z,362400,0.5121412803532008
CA,M5,2023-01-01T00:00:00Z,367000,0.5119891008174386
CA,M5,2024-01-01T00:00:00Z,371700,0.5119720204465967
CA,M5,2025-01-01T00:00:00Z,376600,0.5119490175252257
CA,M5,2026-01-01T00:00:00Z,381500,0.5119266055045871
CA,M5,2027-01-01T00:00:00Z,386400,0.5121635610766045
CA,M5,2028-01-01T00:00:00Z,391300,0.5121390237669308
CA,M5,2029-01-01T00:00:00Z,396100,0.5119919212320121
CA,M5,2030-01-01T00:00:00Z,400800,0.5119760479041916
CA,M5,2031-01-01T00:00:00Z,405500,0.511960542540074
CA,M5,2032-01-01T00:00:00Z,410100,0.5120702267739575
CA,M5,2033-01-01T00:00:00Z,415000,0.5120481927710844
CA,M5,2034-01-01T00:00:00Z,420200,0.5118990956687292
CA,M5,2035-01-01T00:00:00Z,425700,0.512097721400047
CA,M5,2036-01-01T00:00:00Z,431600,0.5120481927710844
CA,M5,2037-01-01T00:00:00Z,438000,0.5121004566210046
CA,M5,2038-01-01T00:00:00Z,444700,0.5120305824151113
CA,M5,2039-01-01T00:00:00Z,451600,0.5119574844995571
CA,M5,2040-01-01T00:00:00Z,458700,0.5120994113799869
CA,M5,2041-01-01T00:00:00Z,465900,0.5121270658939686
CA,M5,2042-01-01T00:00:00Z,473100,0.5119425068695836
CA,M5,2043-01-01T00:00:00Z,480200,0.5120783007080383
CA,M5,2044-01-01T00:00:00Z,481700,0.5121444882707079
CA,M5,2045-01-01T00:00:00Z,483100,0.5121092941419996
CA,M5,2046-01-01T00:00:00Z,484200,0.5119785212722016
CA,M5,2047-01-01T00:00:00Z,485100,0.5120593692022264
CA,M5,2048-01-01T00:00:00Z,485800,0.5121449156031289
CA,M5,2049-01-01T00:00:00Z,486500,0.5120246659815005
CA,M5,2050-01-01T00:00:00Z,487100,0.512009854239376
CA,M5,2051-01-01T00:00:00Z,487700,0.5119950789419725
CA,M5,2052-01-01T00:00:00Z,488500,0.5119754350051177
CA,M5,2053-01-01T00:00:00Z,489500,0.5119509703779367
CA,M5,2054-01-01T00:00:00Z,490700,0.5121255349500713
CA,M5,2055-01-01T00:00:00Z,492300,0.5120861263457241
CA,M5,2056-01-01T00:00:00Z,494300,0.5120372243576775
CA,M5,2057-01-01T00:00:00Z,496600,0.5120821586790173
CA,M5,2058-01-01T00:00:00Z,499200,0.5120192307692307
CA,M5,2059-01-01T00:00:00Z,502200,0.5121465551573079
CA,M5,2060-01-01T00:00:00Z,505400,0.5120696478037198
CA,M5,2061-01-01T00:00:00Z,509000,0.5119842829076621
CA,M5,2062-01-01T00:00:00Z,512800,0.5120904836193447
CA,M5,2063-01-01T00:00:00Z,516800,0.5119969040247678
CA,M5,2064-01-01T00:00:00Z,521000,0.5120921305182342
CA,M5,2065-01-01T00:00:00Z,525400,0.5121811952797868
CA,M5,2066-01-01T00:00:00Z,530000,0.5120754716981132
CA,M5,2067-01-01T00:00:00Z,534700,0.5120628389751263
CA,M5,2068-01-01T00:00:00Z,539500,0.5121408711770158
CA,M6,2022-01-01T00:00:00Z,362400,0.5121412803532008
CA,M6,2023-01-01T00:00:00Z,367000,0.5119891008174386
CA,M6,2024-01-01T00:00:00Z,371700,0.5119720204465967
CA,M6,2025-01-01T00:00:00Z,376500,0.5120849933598938
CA,M6,2026-01-01T00:00:00Z,381400,0.5120608285264814
CA,M6,2027-01-01T00:00:00Z,386300,0.5120372767279316
CA,M6,2028-01-01T00:00:00Z,391100,0.5121452313986192
CA,M6,2029-01-01T00:00:00Z,395800,0.5121273370389086
CA,M6,2030-01-01T00:00:00Z,400500,0.5121098626716605
CA,M6,2031-01-01T00:00:00Z,405200,0.5120927936821322
CA,M6,2032-01-01T00:00:00Z,409800,0.5119570522205954
CA,M6,2033-01-01T00:00:00Z,414600,0.5120598166907863
CA,M6,2034-01-01T00:00:00Z,419800,0.5119104335397808
CA,M6,2035-01-01T00:00:00Z,425300,0.5121090994592052
CA,M6,2036-01-01T00:00:00Z,431200,0.5120593692022264
CA,M6,2037-01-01T00:00:00Z,437500,0.512
CA,M6,2038-01-01T00:00:00Z,444200,0.5119315623592976
CA,M6,2039-01-01T00:00:00Z,451100,0.5120815783639991
CA,M6,2040-01-01T00:00:00Z,458200,0.5120034919249236
CA,M6,2041-01-01T00:00:00Z,465300,0.5121427036320654
CA,M6,2042-01-01T00:00:00Z,472400,0.5120660457239627
CA,M6,2043-01-01T00:00:00Z,479500,0.5122002085505735
CA,M6,2044-01-01T00:00:00Z,481100,0.511951777177302
CA,M6,2045-01-01T00:00:00Z,482400,0.5120232172470979
CA,M6,2046-01-01T00:00:00Z,483500,0.5120992761116856
CA,M6,2047-01-01T00:00:00Z,484300,0.5120792896964691
CA,M6,2048-01-01T00:00:00Z,485100,0.5120593692022264
CA,M6,2049-01-01T00:00:00Z,485700,0.5120444718962323
CA,M6,2050-01-01T00:00:00Z,486300,0.5120296113510179
CA,M6,2051-01-01T00:00:00Z,486900,0.512014787430684
CA,M6,2052-01-01T00:00:00Z,487700,0.5119950789419725
CA,M6,2053-01-01T00:00:00Z,488600,0.5120753172329103
CA,M6,2054-01-01T00:00:00Z,489900,0.5121453357828128
CA,M6,2055-01-01T00:00:00Z,491500,0.5121057985757884
CA,M6,2056-01-01T00:00:00Z,493400,0.5121605188488042
CA,M6,2057-01-01T00:00:00Z,495600,0.5121065375302664
CA,M6,2058-01-01T00:00:00Z,498200,0.5120433560818948
CA,M6,2059-01-01T00:00:00Z,501100,0.5120734384354421
CA,M6,2060-01-01T00:00:00Z,504400,0.5120935765265662
CA,M6,2061-01-01T00:00:00Z,507900,0.5121086828115771
CA,M6,2062-01-01T00:00:00Z,511600,0.5121188428459734
CA,M6,2063-01-01T00:00:00Z,515600,0.5120248254460822
CA,M6,2064-01-01T00:00:00Z,519800,0.5121200461716044
CA,M6,2065-01-01T00:00:00Z,524100,0.5121160083953444
CA,M6,2066-01-01T00:00:00Z,528600,0.512107453651154
CA,M6,2067-01-01T00:00:00Z,533300,0.5120945059066192
CA,M6,2068-01-01T00:00:00Z,538100,0.5121724586508084
CA,SA,2022-01-01T00:00:00Z,387500,0.512
CA,SA,2023-01-01T00:00:00Z,397000,0.5120906801007556
CA,SA,2024-01-01T00:00:00Z,406200,0.5120630231413097
CA,SA,2025-01-01T00:00:00Z,415300,0.5121598844209005
CA,SA,2026-01-01T00:00:00Z,424300,0.5119019561630922
CA,SA,2027-01-01T00:00:00Z,432900,0.5121275121275122
CA,SA,2028-01-01T00:00:00Z,441300,0.5121232721504645
CA,SA,2029-01-01T00:00:00Z,449400,0.5120160213618158
CA,SA,2030-01-01T00:00:00Z,457400,0.5120244862264975
CA,SA,2031-01-01T00:00:00Z,465300,0.5119277885235332
CA,SA,2032-01-01T00:00:00Z,473300,0.5121487428692162
CA,SA,2033-01-01T00:00:00Z,481800,0.5120381901203819
CA,SA,2034-01-01T00:00:00Z,490900,0.5121205948258301
CA,SA,2035-01-01T00:00:00Z,500700,0.512083083682844
CA,SA,2036-01-01T00:00:00Z,511200,0.5121283255086072
CA,SA,2037-01-01T00:00:00Z,522500,0.5121531100478469
CA,SA,2038-01-01T00:00:00Z,534400,0.5121631736526946
CA,SA,2039-01-01T00:00:00Z,546900,0.5121594441396965
CA,SA,2040-01-01T00:00:00Z,559900,0.5120557242364708
CA,SA,2041-01-01T00:00:00Z,573200,0.5120376831821354
CA,SA,2042-01-01T00:00:00Z,586700,0.5120163627066644
CA,SA,2043-01-01T00:00:00Z,600400,0.5119920053297802
CA,SA,2044-01-01T00:00:00Z,606800,0.5120303230059328
CA,SA,2045-01-01T00:00:00Z,613000,0.5120717781402936
CA,SA,2046-01-01T00:00:00Z,619100,0.5120335971571637
CA,SA,2047-01-01T00:00:00Z,625100,0.5120780675091985
CA,SA,2048-01-01T00:00:00Z,631100,0.5119632387894153
CA,SA,2049-01-01T00:00:00Z,637200,0.5120841180163214
CA,SA,2050-01-01T00:00:00Z,643600,0.512119328775637
CA,SA,2051-01-01T00:00:00Z,650400,0.5119926199261993
CA,SA,2052-01-01T00:00:00Z,657700,0.5120875779230653
CA,SA,2053-01-01T00:00:00Z,665600,0.5120192307692307
CA,SA,2054-01-01T00:00:00Z,674100,0.512090194333185
CA,SA,2055-01-01T00:00:00Z,683200,0.5120023419203747
CA,SA,2056-01-01T00:00:00Z,692800,0.5121247113163973
CA,SA,2057-01-01T00:00:00Z,703000,0.5120910384068279
CA,SA,2058-01-01T00:00:00Z,713600,0.5120515695067265
CA,SA,2059-01-01T00:00:00Z,724600,0.5121446315208391
CA,SA,2060-01-01T00:00:00Z,736000,0.5120923913043478
CA,SA,2061-01-01T00:00:00Z,747600,0.5120385232744783
CA,SA,2062-01-01T00:00:00Z,759500,0.5120473996050033
CA,SA,2063-01-01T00:00:00Z,771600,0.512182477967859
CA,SA,2064-01-01T00:00:00Z,784000,0.5121173469387755
CA,SA,2065-01-01T00:00:00Z,796700,0.5121124639136437
CA,SA,2066-01-01T00:00:00Z,809500,0.5121680049413218
CA,SA,2067-01-01T00:00:00Z,822600,0.5121565767079991
CA,SA,2068-01-01T00:00:00Z,836000,0.5120813397129187
CA,past,2000-01-01T00:00:00Z,338738,0.5124137238809936
CA,past,2001-01-01T00:00:00Z,328494,0.5133122674995586
CA,past,2002-01-01T00:00:00Z,327964,0.5124007513019722
CA,past,2003-01-01T00:00:00Z,330200,0.5128134463961236
CA,past,2004-01-01T00:00:00Z,338047,0.5138457078453588
CA,past,2005-01-01T00:00:00Z,339184,0.5139540780225482
CA,past,2006-01-01T00:00:00Z,344791,0.5128556139806434
CA,past,2007-01-01T00:00:00Z,360064,0.5129865801635265
CA,past,2008-01-01T00:00:00Z,372788,0.5112932819725957
CA,past,2009-01-01T00:00:00Z,377768,0.5133759344359501
CA,past,2010-01-01T00:00:00Z,377867,0.5127280233521319
CA,past,2011-01-01T00:00:00Z,376475,0.5122172787037652
CA,past,2012-01-01T00:00:00Z,377796,0.5124035193596544
CA,past,2013-01-01T00:00:00Z,380501,0.5139960210354243
CA,past,2014-01-01T00:00:00Z,381145,0.5118498209342901
CA,past,2015-01-01T00:00:00Z,382102,0.5123579567759394
CA,past,2016-01-01T00:00:00Z,383216,0.5119227798421778
CA,past,2017-01-01T00:00:00Z,378918,0.5136177220401248
CA,past,2018-01-01T00:00:00Z,376127,0.5130554307454663
CA,past,2019-01-01T00:00:00Z,372056,0.5120035693551508
CA,past,2020-01-01T00:00:00Z,369322,0.5125175321264371
CA,past,2021-01-01T00:00:00Z,358001,0.5131689576286099
